2020-01-03 02:17:30.160000,FG16 BHZ GI 00,LP,35.0,2767
2020-01-03 02:25:57.660000,FG16 BHZ GI 00,LP,52.5,6932
2020-01-03 02:28:47.660000,FG16 BHZ GI 00,LP,200.0,2587
2020-01-03 02:54:12.660000,FG16 BHZ GI 00,LP,105.0,2993
2020-01-03 03:00:10.160000,FG16 BHZ GI 00,LP,60.0,3013
2020-01-03 03:20:22.660000,FG16 BHZ GI 00,LP,135.0,2488
2020-01-03 03:46:30.160000,FG16 BHZ GI 00,LP,122.5,2020
2020-01-03 03:48:57.660000,FG16 BHZ GI 00,LP,192.5,2137
2020-01-03 04:34:47.660000,FG16 BHZ GI 00,LP,35.0,1695
2020-01-03 04:48:05.160000,FG16 BHZ GI 00,LP,117.5,3771
2020-01-03 04:51:37.660000,FG16 BHZ GI 00,LP,92.5,3742
2020-01-03 04:55:17.660000,FG16 BHZ GI 00,LP,27.5,2138
2020-01-03 05:10:40.160000,FG16 BHZ GI 00,LP,72.5,3203
2020-01-03 05:13:45.160000,FG16 BHZ GI 00,LP,35.0,1698
2020-01-03 05:16:02.660000,FG16 BHZ GI 00,LP,60.0,3418
2020-01-03 05:21:20.160000,FG16 BHZ GI 00,LP,40.0,3252
2020-01-03 05:43:00.160000,FG16 BHZ GI 00,LP,85.0,2697
2020-01-03 06:35:55.160000,FG16 BHZ GI 00,LP,35.0,3272
2020-01-03 07:07:00.160000,FG16 BHZ GI 00,LP,42.5,1938
2020-01-03 07:35:22.660000,FG16 BHZ GI 00,LP,47.5,1894
2020-01-03 08:16:45.160000,FG16 BHZ GI 00,LP,32.5,2504
2020-01-03 08:18:27.660000,FG16 BHZ GI 00,LP,95.0,2043
2020-01-03 08:20:02.660000,FG16 BHZ GI 00,LP,65.0,4176
2020-01-03 08:38:02.660000,FG16 BHZ GI 00,LP,50.0,1956
2020-01-03 08:40:45.160000,FG16 BHZ GI 00,LP,45.0,2459
2020-01-03 08:49:12.660000,FG16 BHZ GI 00,LP,57.5,3833
2020-01-03 08:51:07.660000,FG16 BHZ GI 00,LP,35.0,2073
2020-01-03 08:51:42.660000,FG16 BHZ GI 00,LP,37.5,2276
2020-01-03 08:52:20.160000,FG16 BHZ GI 00,LP,72.5,3040
2020-01-03 08:55:55.160000,FG16 BHZ GI 00,LP,197.5,3046
2020-01-03 09:05:20.160000,FG16 BHZ GI 00,LP,85.0,2113
2020-01-03 09:06:45.160000,FG16 BHZ GI 00,LP,57.5,2162
2020-01-03 09:34:12.660000,FG16 BHZ GI 00,LP,40.0,2086
2020-01-03 09:47:07.660000,FG16 BHZ GI 00,LP,35.0,1804
2020-01-03 09:58:37.660000,FG16 BHZ GI 00,LP,67.5,2629
2020-01-03 10:06:40.160000,FG16 BHZ GI 00,LP,37.5,1990
2020-01-03 10:17:00.160000,FG16 BHZ GI 00,LP,95.0,2102
2020-01-03 10:58:07.660000,FG16 BHZ GI 00,LP,80.0,2522
2020-01-03 11:03:02.660000,FG16 BHZ GI 00,LP,60.0,3264
2020-01-03 11:25:42.660000,FG16 BHZ GI 00,LP,35.0,2414
